id,session_key,date,air_temperature,track_temperature,humidity,pressure,rainfall,wind_speed,wind_direction
977,9133,2023-07-23T14:07:53.898000+00:00,29.1,47.9,32.0,988.0,0,1.3,232
978,9133,2023-07-23T14:09:53.911000+00:00,29.2,47.6,32.0,988.0,0,1.7,39
979,9133,2023-07-23T14:11:53.925000+00:00,29.2,47.1,33.0,988.0,0,2.2,179
980,9133,2023-07-23T14:13:53.938000+00:00,29.0,47.0,33.0,988.0,0,1.2,134
981,9133,2023-07-23T14:15:53.952000+00:00,29.1,47.5,33.0,988.0,0,1.0,135
982,9133,2023-07-23T14:17:53.950000+00:00,29.3,47.5,32.0,988.0,0,2.2,149
983,9133,2023-07-23T14:19:53.963000+00:00,29.4,46.8,32.0,988.0,0,2.0,55
984,9133,2023-07-23T14:21:53.977000+00:00,29.3,46.8,32.0,988.0,0,1.7,109
985,9133,2023-07-23T14:23:53.975000+00:00,29.4,46.7,32.0,988.0,0,1.5,324
986,9133,2023-07-23T14:25:53.972000+00:00,29.5,47.1,32.0,988.0,0,1.1,99
987,9133,2023-07-23T14:27:53.970000+00:00,29.5,46.4,33.0,987.9,0,1.3,121
988,9133,2023-07-23T14:29:53.984000+00:00,29.5,46.4,32.0,987.9,0,1.3,240
989,9133,2023-07-23T14:31:53.982000+00:00,29.5,46.1,32.0,988.0,0,1.2,335
990,9133,2023-07-23T14:33:53.980000+00:00,29.4,46.1,33.0,987.9,0,1.5,105
991,9133,2023-07-23T14:35:53.977000+00:00,29.3,45.9,32.0,988.0,0,1.7,16
992,9133,2023-07-23T14:37:53.975000+00:00,29.3,45.6,32.0,988.0,0,1.7,345
993,9133,2023-07-23T14:39:54.020000+00:00,29.4,45.7,32.0,987.7,0,1.2,336
994,9133,2023-07-23T14:41:53.987000+00:00,29.4,45.5,32.0,987.7,0,1.2,248
995,9133,2023-07-23T14:43:54.016000+00:00,29.3,45.7,32.0,987.7,0,1.0,253
996,9140,2023-07-29T14:20:19.435000+00:00,21.0,30.7,65.0,961.5,0,1.5,238
997,9140,2023-07-29T14:22:19.434000+00:00,21.0,31.6,65.0,961.4,0,0.5,123
998,9140,2023-07-29T14:24:19.433000+00:00,21.3,31.6,66.0,961.5,0,2.0,152
999,9140,2023-07-29T14:26:19.431000+00:00,21.5,31.7,65.0,961.2,0,2.2,267
1000,9140,2023-07-29T14:28:19.461000+00:00,21.6,31.7,65.0,961.2,0,0.8,166
1001,9140,2023-07-29T14:30:19.444000+00:00,21.7,31.1,66.0,961.4,0,1.7,0
1002,9140,2023-07-29T14:32:19.443000+00:00,21.6,30.6,64.0,961.2,0,1.7,142
1003,9140,2023-07-29T14:34:19.442000+00:00,21.4,30.6,64.0,961.4,0,1.2,99
1004,9140,2023-07-29T14:36:19.440000+00:00,21.4,30.5,65.0,961.4,0,1.5,127
1005,9140,2023-07-29T14:38:19.439000+00:00,21.4,31.2,64.0,961.4,0,1.0,134
1006,9140,2023-07-29T14:40:19.453000+00:00,21.5,31.6,65.0,961.4,1,0.8,339
1007,9140,2023-07-29T14:42:19.436000+00:00,21.3,31.2,65.0,961.4,1,2.0,142
1008,9140,2023-07-29T14:44:19.435000+00:00,21.1,30.1,66.0,961.5,1,0.8,146
1009,9140,2023-07-29T14:46:19.449000+00:00,21.0,30.0,64.0,961.4,1,1.7,40
1010,9140,2023-07-29T14:48:19.448000+00:00,21.0,29.6,65.0,961.5,1,1.2,88
1011,9140,2023-07-29T14:50:19.447000+00:00,20.9,29.3,65.0,961.5,1,1.2,113
1012,9140,2023-07-29T14:52:19.445000+00:00,20.6,29.0,66.0,961.5,1,0.8,61
1013,9140,2023-07-29T14:54:19.460000+00:00,20.6,29.0,67.0,961.5,1,1.8,109
1014,9140,2023-07-29T14:56:19.443000+00:00,20.5,28.7,67.0,961.5,0,1.1,110
1015,9140,2023-07-29T14:58:19.441000+00:00,20.5,29.0,67.0,961.5,0,0.8,136
1016,9140,2023-07-29T15:00:19.456000+00:00,20.3,28.5,68.0,961.5,0,1.5,89
1017,9140,2023-07-29T15:02:19.454000+00:00,20.2,28.3,68.0,961.7,1,1.1,129
1018,9140,2023-07-29T15:04:19.484000+00:00,19.9,27.0,71.0,961.7,1,0.8,126
1019,9140,2023-07-29T15:06:19.498000+00:00,19.6,25.9,76.0,961.9,1,2.5,127
1020,9140,2023-07-29T15:08:19.497000+00:00,18.9,22.8,80.0,961.7,1,1.5,145
1021,9140,2023-07-29T15:10:19.496000+00:00,18.3,22.8,83.0,961.7,1,1.0,238
1022,9140,2023-07-29T15:12:19.526000+00:00,18.3,24.0,85.0,961.7,1,1.3,176
1023,9140,2023-07-29T15:14:19.524000+00:00,18.0,24.5,84.0,961.5,1,1.2,265
1024,9140,2023-07-29T15:16:19.601000+00:00,17.8,24.2,86.0,961.7,1,0.6,52
1025,9140,2023-07-29T15:18:19.569000+00:00,17.7,24.1,86.0,961.7,1,1.1,149
1026,9140,2023-07-29T15:20:19.567000+00:00,17.7,24.2,86.0,961.7,1,0.8,205
1027,9140,2023-07-29T15:22:19.597000+00:00,18.0,25.7,88.0,961.7,0,1.0,110
1028,9140,2023-07-29T15:24:19.596000+00:00,18.0,25.8,87.0,961.7,1,0.5,99
1029,9140,2023-07-29T15:26:19.594000+00:00,18.2,26.6,86.0,961.7,0,0.6,53
1030,9140,2023-07-29T15:28:19.609000+00:00,18.4,26.5,87.0,961.5,0,0.3,146
1031,9140,2023-07-29T15:30:19.592000+00:00,18.6,26.3,87.0,961.5,0,0.8,167
1032,9140,2023-07-29T15:32:19.590000+00:00,18.5,26.2,87.0,961.5,0,0.6,150
1033,9140,2023-07-29T15:34:19.605000+00:00,18.6,25.9,88.0,961.5,0,0.8,110
1034,9140,2023-07-29T15:36:19.619000+00:00,18.6,25.9,85.0,961.5,0,1.2,127
1035,9140,2023-07-29T15:38:19.618000+00:00,18.4,25.7,85.0,961.5,0,0.5,92
1036,9140,2023-07-29T15:40:19.648000+00:00,18.5,25.5,85.0,961.5,0,0.6,139
1037,9140,2023-07-29T15:42:19.646000+00:00,18.6,25.9,87.0,961.5,0,0.6,100
1038,9140,2023-07-29T15:44:19.645000+00:00,18.7,25.8,86.0,961.5,0,1.6,94
1039,9140,2023-07-29T15:46:19.675000+00:00,18.9,26.6,84.0,961.5,0,0.0,0
1040,9140,2023-07-29T15:48:19.689000+00:00,18.9,26.7,84.0,961.5,0,0.5,193
1041,9140,2023-07-29T15:50:19.719000+00:00,19.0,26.7,82.0,961.5,0,1.1,156
1042,9140,2023-07-29T15:52:19.718000+00:00,19.0,26.6,83.0,961.5,0,0.0,148
1043,9140,2023-07-29T15:54:19.732000+00:00,19.1,26.7,83.0,961.4,0,1.3,147
1044,9140,2023-07-29T15:56:19.731000+00:00,19.1,26.6,83.0,961.5,0,1.2,161
1045,9140,2023-07-29T15:58:19.729000+00:00,18.9,26.0,82.0,961.5,0,1.3,74
1046,9140,2023-07-29T16:00:19.728000+00:00,19.0,25.8,82.0,961.5,0,1.5,147
1047,9140,2023-07-29T16:02:19.742000+00:00,19.0,25.8,82.0,961.5,0,0.8,135
1048,9140,2023-07-29T16:04:19.725000+00:00,18.9,25.9,82.0,961.5,0,0.8,109
1049,9140,2023-07-29T16:06:19.771000+00:00,18.9,25.7,82.0,961.5,0,1.6,191
1050,9140,2023-07-29T16:08:19.754000+00:00,19.0,25.8,83.0,961.5,0,1.8,99
1051,9140,2023-07-29T16:10:19.799000+00:00,19.1,25.7,80.0,961.5,0,1.1,138
1052,9140,2023-07-29T16:12:19.783000+00:00,19.1,25.1,82.0,961.5,0,2.5,159
1053,9140,2023-07-29T16:14:19.797000+00:00,19.3,24.9,82.0,961.7,1,2.0,130
1054,9140,2023-07-29T16:16:19.811000+00:00,19.5,25.6,82.0,961.5,0,1.7,225
1055,9140,2023-07-29T16:18:19.794000+00:00,19.7,25.9,83.0,961.5,0,0.5,26
1056,9141,2023-07-30T12:01:24.702000+00:00,17.0,26.3,66.0,966.5,0,2.5,83
1057,9141,2023-07-30T12:03:24.685000+00:00,17.0,26.6,66.0,966.5,0,1.2,81
1058,9141,2023-07-30T12:05:24.684000+00:00,17.0,27.1,65.0,966.4,0,1.2,215
1059,9141,2023-07-30T12:07:24.682000+00:00,17.1,27.0,65.0,966.4,0,2.0,108
1060,9141,2023-07-30T12:09:24.697000+00:00,17.1,27.1,64.0,966.5,0,1.3,1
1061,9141,2023-07-30T12:11:24.711000+00:00,17.2,27.2,63.0,966.5,0,1.7,86
1062,9141,2023-07-30T12:13:24.725000+00:00,17.3,28.0,63.0,966.5,0,1.0,100
1063,9141,2023-07-30T12:15:24.740000+00:00,17.4,27.5,63.0,966.5,0,2.2,146
1064,9141,2023-07-30T12:17:24.769000+00:00,17.4,27.4,63.0,966.5,0,1.8,71
1065,9141,2023-07-30T12:19:24.768000+00:00,17.7,27.8,61.0,966.5,0,2.0,228
1066,9141,2023-07-30T12:21:24.767000+00:00,17.8,27.6,62.0,966.5,0,0.8,264
1067,9141,2023-07-30T12:23:24.765000+00:00,17.6,28.0,63.0,966.5,0,0.5,193
1068,9141,2023-07-30T12:25:24.764000+00:00,17.5,28.3,63.0,966.5,0,1.6,134
1069,9141,2023-07-30T12:27:24.794000+00:00,17.5,27.7,62.0,966.5,0,2.0,14
1070,9141,2023-07-30T12:29:24.761000+00:00,17.4,27.4,63.0,966.5,0,0.8,35
1071,9141,2023-07-30T12:31:24.776000+00:00,17.5,28.0,63.0,966.7,0,2.0,89
1072,9141,2023-07-30T12:33:24.790000+00:00,17.7,28.2,62.0,966.5,0,2.0,110
1073,9141,2023-07-30T12:35:24.757000+00:00,17.7,27.7,63.0,966.5,0,1.7,115
1074,9141,2023-07-30T12:37:24.772000+00:00,17.7,27.2,63.0,966.5,0,0.6,83
1075,9141,2023-07-30T12:39:24.770000+00:00,17.7,27.1,63.0,966.5,0,1.2,48
1076,9141,2023-07-30T12:41:24.785000+00:00,17.7,26.6,62.0,966.7,0,1.0,94
1077,9141,2023-07-30T12:43:24.783000+00:00,17.7,26.7,62.0,966.5,0,0.8,127
1078,9141,2023-07-30T12:45:24.782000+00:00,17.5,26.5,63.0,966.7,0,1.5,135
1079,9141,2023-07-30T12:47:24.812000+00:00,17.5,26.6,63.0,966.7,0,2.7,200
1080,9141,2023-07-30T12:49:24.779000+00:00,17.6,27.5,63.0,966.7,0,0.8,161
1081,9141,2023-07-30T12:51:24.794000+00:00,17.8,28.5,62.0,966.7,0,1.7,106
1082,9141,2023-07-30T12:53:24.777000+00:00,17.9,28.6,62.0,966.5,0,1.5,118
1083,9141,2023-07-30T12:55:24.822000+00:00,18.0,28.3,61.0,966.5,0,2.0,149
1084,9141,2023-07-30T12:57:24.836000+00:00,18.0,27.9,62.0,966.5,0,1.7,209
1085,9141,2023-07-30T12:59:24.835000+00:00,18.0,27.4,61.0,966.5,0,1.1,109
1086,9141,2023-07-30T13:01:24.849000+00:00,18.0,27.0,61.0,966.7,0,0.8,131
1087,9141,2023-07-30T13:03:24.832000+00:00,18.1,29.7,59.0,966.5,0,4.5,141
1088,9141,2023-07-30T13:05:24.831000+00:00,18.0,28.6,59.0,966.7,0,2.7,150
1089,9141,2023-07-30T13:07:24.861000+00:00,18.0,29.0,58.0,966.7,0,0.8,23
1090,9141,2023-07-30T13:09:24.891000+00:00,18.1,30.1,58.0,966.5,0,2.0,306
1091,9141,2023-07-30T13:11:24.905000+00:00,18.1,30.4,57.0,966.5,0,2.0,126
1092,9141,2023-07-30T13:13:24.920000+00:00,18.1,31.4,57.0,966.5,0,1.5,95
1093,9141,2023-07-30T13:15:24.918000+00:00,18.1,31.5,57.0,966.5,0,0.8,110
1094,9141,2023-07-30T13:17:24.917000+00:00,18.1,30.6,58.0,966.5,0,1.2,112
1095,9141,2023-07-30T13:19:24.916000+00:00,18.1,30.1,57.0,966.7,0,2.2,311
1096,9141,2023-07-30T13:21:24.930000+00:00,18.2,29.6,58.0,966.7,0,1.7,168
1097,9141,2023-07-30T13:23:24.944000+00:00,18.3,29.9,58.0,966.7,0,1.2,266
1098,9141,2023-07-30T13:25:24.974000+00:00,18.2,29.2,60.0,966.7,0,2.5,159
1099,9141,2023-07-30T13:27:24.973000+00:00,18.1,28.8,60.0,966.7,0,1.1,21
1100,9141,2023-07-30T13:29:25.003000+00:00,17.9,28.4,61.0,966.7,0,0.8,61
1101,9141,2023-07-30T13:31:25.001000+00:00,18.0,28.3,61.0,966.7,0,1.5,111
1102,9141,2023-07-30T13:33:25.016000+00:00,18.3,28.8,61.0,966.7,0,1.2,113
1103,9141,2023-07-30T13:35:25.030000+00:00,18.3,28.7,61.0,966.7,0,2.9,39
1104,9141,2023-07-30T13:37:25.029000+00:00,18.1,28.2,61.0,966.7,0,3.0,144
1105,9141,2023-07-30T13:39:25.043000+00:00,17.9,27.8,62.0,966.7,0,1.2,144
1106,9141,2023-07-30T13:41:25.073000+00:00,17.7,27.4,63.0,966.7,1,1.0,117
1107,9141,2023-07-30T13:43:25.056000+00:00,17.6,27.2,63.0,966.9,1,1.5,111
1108,9141,2023-07-30T13:45:25.070000+00:00,17.4,25.6,65.0,967.0,1,1.7,179
1109,9141,2023-07-30T13:47:25.069000+00:00,17.1,25.1,66.0,967.0,1,1.7,84
1110,9141,2023-07-30T13:49:25.067000+00:00,17.0,25.0,68.0,966.9,1,1.7,128
1111,9141,2023-07-30T13:51:25.066000+00:00,16.9,25.0,69.0,966.9,0,1.1,103
1112,9141,2023-07-30T13:53:25.065000+00:00,16.9,25.9,67.0,966.9,0,1.0,107
1113,9141,2023-07-30T13:55:25.095000+00:00,17.0,26.9,69.0,966.7,0,0.8,106
1114,9141,2023-07-30T13:57:25.062000+00:00,17.3,27.9,66.0,966.7,0,1.6,78
1115,9141,2023-07-30T13:59:25.092000+00:00,17.6,29.5,66.0,966.7,0,1.8,171
1116,9141,2023-07-30T14:01:25.075000+00:00,17.7,30.6,65.0,966.7,0,1.6,164
1117,9141,2023-07-30T14:03:25.074000+00:00,18.1,31.0,62.0,966.7,0,2.4,135
1118,9141,2023-07-30T14:05:25.088000+00:00,18.4,31.0,61.0,966.7,0,2.0,355
1119,9141,2023-07-30T14:07:25.087000+00:00,18.5,29.7,61.0,966.7,0,1.3,37
1120,9141,2023-07-30T14:09:25.086000+00:00,18.4,29.3,60.0,966.9,0,0.8,79
1121,9141,2023-07-30T14:11:25.100000+00:00,18.8,30.7,59.0,966.7,0,1.7,43
1122,9141,2023-07-30T14:13:25.099000+00:00,18.9,30.0,59.0,966.7,0,1.2,25
1123,9141,2023-07-30T14:15:25.097000+00:00,18.8,29.1,60.0,966.7,0,2.0,203
1124,9141,2023-07-30T14:17:25.127000+00:00,18.8,28.8,62.0,966.5,0,1.7,94
1125,9141,2023-07-30T14:19:25.141000+00:00,18.9,29.0,62.0,966.7,0,1.5,149
1126,9141,2023-07-30T14:21:25.140000+00:00,19.0,30.0,60.0,966.7,0,1.5,89
1127,9141,2023-07-30T14:23:25.123000+00:00,19.2,29.3,59.0,966.7,0,2.2,119
1128,9141,2023-07-30T14:25:25.137000+00:00,18.8,28.4,61.0,966.7,0,1.2,156
1129,9141,2023-07-30T14:27:25.136000+00:00,18.7,28.3,61.0,966.7,0,2.0,133
1130,9141,2023-07-30T14:29:25.135000+00:00,18.5,27.9,59.0,966.7,0,3.5,191
1131,9149,2023-08-27T12:01:46.711000+00:00,17.4,25.5,68.0,1007.4,0,2.7,196
1132,9149,2023-08-27T12:03:46.709000+00:00,17.4,25.5,66.0,1007.4,0,3.4,177
1133,9149,2023-08-27T12:05:46.722000+00:00,17.5,25.6,67.0,1007.5,0,2.9,186
1134,9149,2023-08-27T12:07:46.720000+00:00,17.6,25.9,66.0,1007.5,0,3.0,197
1135,9149,2023-08-27T12:09:46.718000+00:00,17.6,26.1,67.0,1007.5,0,3.5,220
1136,9149,2023-08-27T12:11:46.731000+00:00,17.7,26.3,66.0,1007.5,0,3.0,199
1137,9149,2023-08-27T12:13:46.729000+00:00,17.8,26.3,67.0,1007.5,0,4.5,191
1138,9149,2023-08-27T12:15:46.727000+00:00,17.8,26.6,67.0,1007.4,0,3.7,201
1139,9149,2023-08-27T12:17:46.725000+00:00,17.9,26.5,68.0,1007.5,0,3.7,195
1140,9149,2023-08-27T12:19:46.723000+00:00,17.9,26.9,68.0,1007.5,0,4.1,198
1141,9149,2023-08-27T12:21:46.736000+00:00,17.8,27.1,68.0,1007.4,0,3.5,195
1142,9149,2023-08-27T12:23:46.750000+00:00,17.7,27.7,67.0,1007.4,0,4.3,176
1143,9149,2023-08-27T12:25:46.748000+00:00,17.6,26.9,68.0,1007.5,0,4.3,204
1144,9149,2023-08-27T12:27:46.746000+00:00,17.6,27.9,68.0,1007.5,0,4.1,197
1145,9149,2023-08-27T12:29:46.744000+00:00,17.6,27.0,69.0,1007.4,0,3.7,191
1146,9149,2023-08-27T12:31:46.757000+00:00,17.5,26.5,69.0,1007.4,0,2.9,186
1147,9149,2023-08-27T12:33:46.786000+00:00,17.7,27.0,69.0,1007.5,0,3.0,194
1148,9149,2023-08-27T12:35:46.784000+00:00,18.0,28.8,64.0,1007.5,0,3.2,191
1149,9149,2023-08-27T12:37:46.813000+00:00,18.2,28.9,62.0,1007.5,0,3.2,199
1150,9149,2023-08-27T12:39:46.842000+00:00,18.2,29.3,62.0,1007.5,0,3.9,188
1151,9149,2023-08-27T12:41:46.856000+00:00,18.3,29.6,63.0,1007.5,0,3.5,187
1152,9149,2023-08-27T12:43:46.854000+00:00,18.4,30.2,62.0,1007.5,0,3.4,186
1153,9149,2023-08-27T12:45:46.867000+00:00,18.3,30.1,64.0,1007.5,0,4.0,187
1154,9149,2023-08-27T12:47:46.865000+00:00,18.3,28.3,67.0,1007.4,0,3.0,147
1155,9149,2023-08-27T12:49:46.863000+00:00,17.9,27.5,68.0,1007.2,0,2.0,140
1156,9149,2023-08-27T12:51:46.876000+00:00,17.2,26.9,66.0,1007.5,0,1.2,154
1157,9149,2023-08-27T12:53:46.859000+00:00,16.9,26.9,65.0,1007.5,0,1.5,135
1158,9149,2023-08-27T12:55:46.872000+00:00,17.1,28.6,67.0,1007.5,0,1.5,118
1159,9149,2023-08-27T12:57:46.870000+00:00,17.5,29.6,67.0,1007.7,0,1.1,165
1160,9149,2023-08-27T12:59:46.868000+00:00,17.7,29.7,66.0,1007.5,0,1.7,126
1161,9149,2023-08-27T13:01:46.866000+00:00,17.8,30.8,66.0,1007.7,0,1.2,110
1162,9149,2023-08-27T13:03:46.879000+00:00,17.6,29.5,67.0,1007.7,0,1.8,135
1163,9149,2023-08-27T13:05:46.877000+00:00,17.4,28.5,68.0,1007.7,1,2.2,152
1164,9149,2023-08-27T13:07:46.906000+00:00,16.9,26.2,70.0,1007.7,1,1.8,160
1165,9149,2023-08-27T13:09:46.935000+00:00,16.4,24.8,68.0,1007.7,1,1.7,150
1166,9149,2023-08-27T13:11:46.933000+00:00,16.2,24.6,69.0,1007.7,0,2.0,177
1167,9149,2023-08-27T13:13:46.978000+00:00,16.4,24.2,70.0,1007.7,0,1.8,143
1168,9149,2023-08-27T13:15:47.007000+00:00,16.5,24.1,73.0,1007.5,0,1.7,169
1169,9149,2023-08-27T13:17:47.005000+00:00,16.5,24.1,70.0,1007.5,0,2.0,186
1170,9149,2023-08-27T13:19:47.003000+00:00,16.5,24.2,69.0,1007.5,0,2.5,148
1171,9149,2023-08-27T13:21:47.016000+00:00,16.5,24.6,66.0,1007.5,1,1.7,183
1172,9149,2023-08-27T13:23:47.014000+00:00,16.5,24.7,66.0,1007.5,1,2.4,154
1173,9149,2023-08-27T13:25:47.059000+00:00,16.8,25.5,67.0,1007.5,1,2.4,139
1174,9149,2023-08-27T13:27:47.041000+00:00,16.9,26.1,67.0,1007.5,1,2.5,159
1175,9149,2023-08-27T13:29:47.055000+00:00,17.1,26.9,67.0,1007.7,0,2.2,162
1176,9149,2023-08-27T13:31:47.052000+00:00,17.1,28.0,65.0,1007.7,0,2.4,150
1177,9149,2023-08-27T13:33:47.082000+00:00,17.1,28.7,65.0,1007.7,0,2.7,158
1178,9149,2023-08-27T13:35:47.111000+00:00,17.4,29.2,65.0,1007.7,0,2.2,162
1179,9149,2023-08-27T13:37:47.109000+00:00,17.4,29.5,64.0,1007.7,0,2.7,190
1180,9149,2023-08-27T13:39:47.122000+00:00,17.3,29.7,63.0,1007.7,0,3.2,179
1181,9149,2023-08-27T13:41:47.167000+00:00,17.3,29.7,64.0,1007.9,0,3.2,181
1182,9149,2023-08-27T13:43:47.180000+00:00,17.3,29.2,63.0,1007.5,0,3.0,138
1183,9149,2023-08-27T13:45:47.194000+00:00,17.1,28.4,62.0,1007.5,0,2.4,160
1184,9149,2023-08-27T13:47:47.192000+00:00,17.1,27.4,63.0,1007.7,0,2.5,158
1185,9149,2023-08-27T13:49:47.189000+00:00,17.0,26.8,64.0,1007.7,0,2.7,162
1186,9149,2023-08-27T13:51:47.187000+00:00,16.8,26.3,65.0,1007.7,0,2.5,165
1187,9149,2023-08-27T13:53:47.201000+00:00,16.8,25.9,66.0,1007.7,0,3.7,166
1188,9149,2023-08-27T13:55:47.199000+00:00,16.9,25.5,66.0,1007.7,0,2.2,179
1189,9149,2023-08-27T13:57:47.197000+00:00,16.9,25.3,66.0,1007.7,0,3.0,179
1190,9149,2023-08-27T13:59:47.210000+00:00,16.8,24.9,68.0,1007.7,0,2.7,167
1191,9149,2023-08-27T14:01:47.208000+00:00,16.9,25.0,68.0,1007.7,0,2.9,172
1192,9149,2023-08-27T14:03:47.206000+00:00,17.0,24.9,69.0,1007.9,0,2.7,196
1193,9149,2023-08-27T14:05:47.204000+00:00,17.3,25.1,68.0,1007.7,0,3.2,160
1194,9149,2023-08-27T14:07:47.217000+00:00,17.5,26.9,67.0,1007.7,0,2.7,151
1195,9149,2023-08-27T14:09:47.231000+00:00,17.7,28.2,67.0,1007.9,0,3.2,179
1196,9149,2023-08-27T14:11:47.244000+00:00,17.7,27.9,70.0,1008.0,0,3.2,196
1197,9149,2023-08-27T14:13:47.258000+00:00,17.6,26.9,69.0,1008.0,0,3.2,193
1198,9149,2023-08-27T14:15:47.271000+00:00,17.4,26.1,70.0,1008.0,0,3.5,177
1199,9149,2023-08-27T14:17:47.285000+00:00,17.3,25.7,72.0,1007.9,0,2.9,192
1200,9149,2023-08-27T14:19:47.314000+00:00,17.2,25.6,71.0,1008.0,0,2.5,191
1201,9149,2023-08-27T14:21:47.296000+00:00,17.1,25.2,70.0,1008.0,0,3.7,170
1202,9149,2023-08-27T14:23:47.294000+00:00,17.1,25.0,69.0,1008.0,0,3.7,190
1203,9149,2023-08-27T14:25:47.292000+00:00,17.1,24.8,68.0,1008.0,0,3.0,157
1204,9149,2023-08-27T14:27:47.290000+00:00,17.1,24.7,69.0,1008.0,0,3.2,161
1205,9149,2023-08-27T14:29:47.287000+00:00,17.1,24.3,73.0,1008.0,1,2.2,155
1206,9149,2023-08-27T14:31:47.301000+00:00,17.0,22.8,76.0,1008.2,1,3.0,156
1207,9149,2023-08-27T14:33:47.299000+00:00,16.3,21.8,80.0,1008.4,1,2.5,158
1208,9149,2023-08-27T14:35:47.297000+00:00,15.7,19.5,83.0,1008.4,1,3.0,175
1209,9149,2023-08-27T14:37:47.310000+00:00,15.2,19.8,83.0,1008.2,1,3.2,183
1210,9149,2023-08-27T14:39:47.308000+00:00,14.9,20.0,81.0,1008.5,1,3.5,183
1211,9149,2023-08-27T14:41:47.321000+00:00,14.9,19.9,83.0,1008.5,1,3.2,228
1212,9149,2023-08-27T14:43:47.304000+00:00,14.9,19.9,83.0,1008.5,1,3.2,228
1213,9149,2023-08-27T14:45:47.317000+00:00,14.9,19.9,83.0,1008.5,1,3.2,228
1214,9149,2023-08-27T14:47:47.346000+00:00,14.9,19.7,84.0,1008.2,1,4.4,174
1215,9149,2023-08-27T14:49:47.360000+00:00,14.7,19.6,83.0,1008.2,1,3.7,171
1216,9149,2023-08-27T14:51:47.405000+00:00,14.6,19.6,84.0,1008.4,1,2.5,182
1217,9149,2023-08-27T14:53:47.356000+00:00,14.8,19.7,85.0,1008.4,1,2.9,181
1218,9149,2023-08-27T14:55:47.353000+00:00,14.9,20.8,84.0,1008.5,0,2.7,186
1219,9149,2023-08-27T14:57:47.383000+00:00,14.9,20.9,83.0,1008.4,0,3.2,188
1220,9149,2023-08-27T14:59:47.396000+00:00,14.9,20.6,82.0,1008.4,0,3.7,195
1221,9149,2023-08-27T15:01:47.410000+00:00,15.2,20.6,81.0,1008.2,0,2.9,168
1222,9149,2023-08-27T15:03:47.439000+00:00,15.4,20.8,80.0,1008.4,0,3.0,189
1223,9149,2023-08-27T15:05:47.436000+00:00,15.6,20.7,79.0,1008.2,0,2.0,180
1224,9149,2023-08-27T15:07:47.434000+00:00,15.8,20.7,78.0,1008.2,0,2.2,167
1225,9149,2023-08-27T15:09:47.463000+00:00,15.8,20.7,76.0,1008.2,0,2.7,181
1226,9149,2023-08-27T15:11:47.493000+00:00,15.9,20.2,77.0,1008.2,0,2.5,163
1227,9149,2023-08-27T15:13:47.490000+00:00,15.9,20.0,78.0,1008.2,0,2.5,210
1228,9149,2023-08-27T15:15:47.504000+00:00,16.0,19.9,80.0,1008.2,0,3.5,169
1229,9149,2023-08-27T15:17:47.533000+00:00,16.0,19.9,80.0,1008.2,0,2.9,171
1230,9149,2023-08-27T15:19:47.531000+00:00,15.9,19.6,77.0,1008.2,0,3.5,162
1231,9149,2023-08-27T15:21:47.544000+00:00,15.8,19.3,79.0,1008.2,0,2.7,188
1232,9149,2023-08-27T15:23:47.542000+00:00,15.8,19.0,79.0,1008.4,1,3.2,134
1233,9149,2023-08-27T15:25:47.556000+00:00,15.7,19.0,79.0,1008.2,1,3.0,176
1234,9149,2023-08-27T15:27:47.554000+00:00,15.8,19.1,77.0,1008.2,1,2.7,163
1235,9149,2023-08-27T15:29:47.536000+00:00,15.6,18.9,73.0,1008.2,0,2.9,164
1236,9157,2023-09-03T12:01:37.059000+00:00,28.5,43.2,45.0,1001.0,0,1.8,302
1237,9157,2023-09-03T12:03:37.058000+00:00,28.5,43.3,45.0,1001.0,0,0.6,269
1238,9157,2023-09-03T12:05:37.056000+00:00,28.4,42.8,46.0,1001.0,0,0.8,274
1239,9157,2023-09-03T12:07:37.055000+00:00,28.5,42.8,45.0,1001.0,0,1.0,237
1240,9157,2023-09-03T12:09:37.054000+00:00,28.4,43.2,45.0,1001.0,0,1.1,201
1241,9157,2023-09-03T12:11:37.068000+00:00,28.4,43.2,45.0,1001.0,0,0.4,95
1242,9157,2023-09-03T12:13:37.066000+00:00,28.5,43.0,45.0,1001.0,0,1.1,193
1243,9157,2023-09-03T12:15:37.050000+00:00,28.6,42.8,46.0,1001.0,0,0.8,296
1244,9157,2023-09-03T12:17:37.064000+00:00,28.7,43.0,46.0,1001.0,0,0.6,238
1245,9157,2023-09-03T12:19:37.062000+00:00,28.8,42.3,46.0,1001.2,0,1.3,130
1246,9157,2023-09-03T12:21:37.061000+00:00,28.6,42.6,46.0,1001.0,0,1.5,0
1247,9157,2023-09-03T12:23:37.060000+00:00,28.8,43.2,45.0,1001.0,0,0.6,0
1248,9157,2023-09-03T12:25:37.090000+00:00,28.8,42.4,44.0,1001.0,0,0.6,259
1249,9157,2023-09-03T12:27:37.104000+00:00,28.8,42.1,44.0,1001.0,0,1.0,85
1250,9157,2023-09-03T12:29:37.118000+00:00,28.8,42.3,44.0,1001.0,0,1.2,294
1251,9157,2023-09-03T12:31:37.117000+00:00,28.7,42.8,44.0,1001.0,0,1.8,282
1252,9157,2023-09-03T12:33:37.147000+00:00,28.6,42.7,45.0,1000.9,0,1.2,240
1253,9157,2023-09-03T12:35:37.161000+00:00,28.8,43.0,44.0,1000.9,0,0.5,44
