id,race_id,driver_id,constructor_id,number,position,points,grid,laps,status,qualifying_position
1949,2007_2,davidson,super_aguri,23,16,0.0,18,55,+1 Lap,18
1950,2007_2,liuzzi,toro_rosso,18,17,0.0,16,55,+1 Lap,16
1951,2007_2,kubica,bmw_sauber,10,18,0.0,7,55,+1 Lap,7
1952,2007_2,rosberg,williams,16,19,0.0,6,42,Hydraulics,6
1953,2007_2,coulthard,red_bull,14,20,0.0,13,36,Brakes,13
1954,2007_2,albers,spyker,21,21,0.0,20,7,Engine,21
1955,2007_2,sutil,spyker,20,22,0.0,21,0,Collision,22
1956,2007_3,massa,ferrari,5,1,10.0,1,57,Finished,1
1957,2007_3,hamilton,mclaren,2,2,8.0,2,57,Finished,2
1958,2007_3,raikkonen,ferrari,6,3,6.0,3,57,Finished,3
1959,2007_3,heidfeld,bmw_sauber,9,4,5.0,5,57,Finished,5
1960,2007_3,alonso,mclaren,1,5,4.0,4,57,Finished,4
1961,2007_3,kubica,bmw_sauber,10,6,3.0,6,57,Finished,6
1962,2007_3,trulli,toyota,12,7,2.0,9,57,Finished,9
1963,2007_3,fisichella,renault,3,8,1.0,7,57,Finished,7
1964,2007_3,kovalainen,renault,4,9,0.0,12,57,Finished,12
1965,2007_3,rosberg,williams,16,10,0.0,10,57,Finished,10
1966,2007_3,wurz,williams,17,11,0.0,11,56,+1 Lap,11
1967,2007_3,ralf_schumacher,toyota,11,12,0.0,14,56,+1 Lap,14
1968,2007_3,barrichello,honda,8,13,0.0,15,56,+1 Lap,15
1969,2007_3,albers,spyker,21,14,0.0,22,55,+2 Laps,22
1970,2007_3,sutil,spyker,20,15,0.0,20,53,+4 Laps,20
1971,2007_3,davidson,super_aguri,23,16,0.0,13,51,Engine,13
1972,2007_3,webber,red_bull,15,17,0.0,8,41,Gearbox,8
1973,2007_3,coulthard,red_bull,14,18,0.0,21,36,Driveshaft,21
1974,2007_3,sato,super_aguri,22,19,0.0,17,34,Engine,17
1975,2007_3,liuzzi,toro_rosso,18,20,0.0,18,26,Hydraulics,18
1976,2007_3,button,honda,7,21,0.0,16,0,Collision,16
1977,2007_3,speed,toro_rosso,19,22,0.0,19,0,Collision,19
1978,2007_4,massa,ferrari,5,1,10.0,1,65,Finished,1
1979,2007_4,hamilton,mclaren,2,2,8.0,4,65,Finished,4
1980,2007_4,alonso,mclaren,1,3,6.0,2,65,Finished,2
1981,2007_4,kubica,bmw_sauber,10,4,5.0,5,65,Finished,5
1982,2007_4,coulthard,red_bull,14,5,4.0,9,65,Finished,9
1983,2007_4,rosberg,williams,16,6,3.0,11,65,Finished,11
1984,2007_4,kovalainen,renault,4,7,2.0,8,65,Finished,8
1985,2007_4,sato,super_aguri,22,8,1.0,13,64,+1 Lap,13
1986,2007_4,fisichella,renault,3,9,0.0,10,64,+1 Lap,10
1987,2007_4,barrichello,honda,8,10,0.0,12,64,+1 Lap,12
1988,2007_4,davidson,super_aguri,23,11,0.0,15,64,+1 Lap,15
1989,2007_4,button,honda,7,12,0.0,14,64,+1 Lap,14
1990,2007_4,sutil,spyker,20,13,0.0,20,63,+2 Laps,20
1991,2007_4,albers,spyker,21,14,0.0,21,63,+2 Laps,21
1992,2007_4,heidfeld,bmw_sauber,9,15,0.0,7,46,Gearbox,7
1993,2007_4,ralf_schumacher,toyota,11,16,0.0,17,44,Suspension,17
1994,2007_4,liuzzi,toro_rosso,18,17,0.0,16,19,Retired,16
1995,2007_4,speed,toro_rosso,19,18,0.0,22,9,Tyre,22
1996,2007_4,raikkonen,ferrari,6,19,0.0,3,9,Suspension,3
1997,2007_4,trulli,toyota,12,20,0.0,6,8,Fuel pressure,6
1998,2007_4,webber,red_bull,15,21,0.0,19,7,Hydraulics,19
1999,2007_4,wurz,williams,17,22,0.0,18,1,Collision,18
2000,2007_5,alonso,mclaren,1,1,10.0,1,78,Finished,1
2001,2007_5,hamilton,mclaren,2,2,8.0,2,78,Finished,2
2002,2007_5,massa,ferrari,5,3,6.0,3,78,Finished,3
2003,2007_5,fisichella,renault,3,4,5.0,4,77,+1 Lap,4
2004,2007_5,kubica,bmw_sauber,10,5,4.0,8,77,+1 Lap,8
2005,2007_5,heidfeld,bmw_sauber,9,6,3.0,7,77,+1 Lap,7
2006,2007_5,wurz,williams,17,7,2.0,11,77,+1 Lap,11
2007,2007_5,raikkonen,ferrari,6,8,1.0,16,77,+1 Lap,16
2008,2007_5,speed,toro_rosso,19,9,0.0,18,77,+1 Lap,18
2009,2007_5,barrichello,honda,8,10,0.0,9,77,+1 Lap,9
2010,2007_5,button,honda,7,11,0.0,10,77,+1 Lap,10
2011,2007_5,rosberg,williams,16,12,0.0,5,77,+1 Lap,5
2012,2007_5,kovalainen,renault,4,13,0.0,15,76,Engine,15
2013,2007_5,coulthard,red_bull,14,14,0.0,13,76,+2 Laps,13
2014,2007_5,trulli,toyota,12,15,0.0,14,76,+2 Laps,14
2015,2007_5,ralf_schumacher,toyota,11,16,0.0,20,76,+2 Laps,20
2016,2007_5,sato,super_aguri,22,17,0.0,21,76,+2 Laps,21
2017,2007_5,davidson,super_aguri,23,18,0.0,17,76,+2 Laps,17
2018,2007_5,albers,spyker,21,19,0.0,22,70,Driveshaft,22
2019,2007_5,sutil,spyker,20,20,0.0,19,53,Accident,19
2020,2007_5,webber,red_bull,15,21,0.0,6,17,Gearbox,6
2021,2007_5,liuzzi,toro_rosso,18,22,0.0,12,2,Accident,12
2022,2007_6,hamilton,mclaren,2,1,10.0,1,70,Finished,1
2023,2007_6,heidfeld,bmw_sauber,9,2,8.0,3,70,Finished,3
2024,2007_6,wurz,williams,17,3,6.0,19,70,Finished,19
2025,2007_6,kovalainen,renault,4,4,5.0,22,70,Finished,22
2026,2007_6,raikkonen,ferrari,6,5,4.0,4,70,Finished,4
2027,2007_6,sato,super_aguri,22,6,3.0,11,70,Finished,11
2028,2007_6,alonso,mclaren,1,7,2.0,2,70,Finished,2
2029,2007_6,ralf_schumacher,toyota,11,8,1.0,18,70,Finished,18
2030,2007_6,webber,red_bull,15,9,0.0,6,70,Finished,6
2031,2007_6,rosberg,williams,16,10,0.0,7,70,Finished,7
2032,2007_6,davidson,super_aguri,23,11,0.0,17,70,Finished,17
2033,2007_6,barrichello,honda,8,12,0.0,13,70,Finished,13
2034,2007_6,trulli,toyota,12,13,0.0,10,58,Accident,10
2035,2007_6,liuzzi,toro_rosso,18,14,0.0,12,54,Accident,12
2036,2007_6,albers,spyker,21,15,0.0,21,47,Front wing,21
2037,2007_6,coulthard,red_bull,14,16,0.0,14,36,Gearbox,14
2038,2007_6,kubica,bmw_sauber,10,17,0.0,8,26,Accident,8
2039,2007_6,sutil,spyker,20,18,0.0,20,21,Accident,20
2040,2007_6,speed,toro_rosso,19,19,0.0,16,8,Accident,16
2041,2007_6,button,honda,7,20,0.0,15,0,Gearbox,15
2042,2007_6,massa,ferrari,5,21,0.0,5,51,Disqualified,5
2043,2007_6,fisichella,renault,3,22,0.0,9,51,Disqualified,9
2044,2007_7,hamilton,mclaren,2,1,10.0,1,73,Finished,1
2045,2007_7,alonso,mclaren,1,2,8.0,2,73,Finished,2
2046,2007_7,massa,ferrari,5,3,6.0,3,73,Finished,3
2047,2007_7,raikkonen,ferrari,6,4,5.0,4,73,Finished,4
2048,2007_7,kovalainen,renault,4,5,4.0,6,73,Finished,6
2049,2007_7,trulli,toyota,12,6,3.0,8,73,Finished,8
2050,2007_7,webber,red_bull,15,7,2.0,9,73,Finished,9
2051,2007_7,vettel,bmw_sauber,10,8,1.0,7,73,Finished,7
2052,2007_7,fisichella,renault,3,9,0.0,10,72,+1 Lap,10
2053,2007_7,wurz,williams,17,10,0.0,17,72,+1 Lap,17
2054,2007_7,davidson,super_aguri,23,11,0.0,16,72,+1 Lap,16
2055,2007_7,button,honda,7,12,0.0,13,72,+1 Lap,13
2056,2007_7,speed,toro_rosso,19,13,0.0,20,71,+2 Laps,20
2057,2007_7,sutil,spyker,20,14,0.0,21,71,+2 Laps,21
2058,2007_7,albers,spyker,21,15,0.0,22,70,+3 Laps,22
2059,2007_7,rosberg,williams,16,16,0.0,14,68,Engine,14
2060,2007_7,liuzzi,toro_rosso,18,17,0.0,19,68,Water pressure,19
2061,2007_7,heidfeld,bmw_sauber,9,18,0.0,5,56,Transmission,5
2062,2007_7,sato,super_aguri,22,19,0.0,18,13,Spun off,18
2063,2007_7,coulthard,red_bull,14,20,0.0,11,0,Collision,11
2064,2007_7,barrichello,honda,8,21,0.0,15,0,Collision,15
2065,2007_7,ralf_schumacher,toyota,11,22,0.0,12,0,Collision,12
2066,2007_8,raikkonen,ferrari,6,1,10.0,3,70,Finished,3
2067,2007_8,massa,ferrari,5,2,8.0,1,70,Finished,1
2068,2007_8,hamilton,mclaren,2,3,6.0,2,70,Finished,2
2069,2007_8,kubica,bmw_sauber,10,4,5.0,4,70,Finished,4
2070,2007_8,heidfeld,bmw_sauber,9,5,4.0,7,70,Finished,7
2071,2007_8,fisichella,renault,3,6,3.0,5,70,Finished,5
2072,2007_8,alonso,mclaren,1,7,2.0,10,70,Finished,10
2073,2007_8,button,honda,7,8,1.0,12,70,Finished,12
2074,2007_8,rosberg,williams,16,9,0.0,9,70,Finished,9
2075,2007_8,ralf_schumacher,toyota,11,10,0.0,11,69,+1 Lap,11
2076,2007_8,barrichello,honda,8,11,0.0,13,69,+1 Lap,13
2077,2007_8,webber,red_bull,15,12,0.0,14,69,+1 Lap,14
2078,2007_8,coulthard,red_bull,14,13,0.0,16,69,+1 Lap,16
2079,2007_8,wurz,williams,17,14,0.0,18,69,+1 Lap,18
2080,2007_8,kovalainen,renault,4,15,0.0,6,69,+1 Lap,6
2081,2007_8,sato,super_aguri,22,16,0.0,22,68,+2 Laps,22
2082,2007_8,sutil,spyker,20,17,0.0,21,68,+2 Laps,21
2083,2007_8,speed,toro_rosso,19,18,0.0,15,55,Gearbox,15
2084,2007_8,albers,spyker,21,19,0.0,20,28,Refuelling,20
2085,2007_8,davidson,super_aguri,23,20,0.0,19,1,Collision,19
2086,2007_8,trulli,toyota,12,21,0.0,8,1,Collision,8
2087,2007_8,liuzzi,toro_rosso,18,22,0.0,17,0,Collision,17
2088,2007_9,raikkonen,ferrari,6,1,10.0,2,59,Finished,2
2089,2007_9,alonso,mclaren,1,2,8.0,3,59,Finished,3
2090,2007_9,hamilton,mclaren,2,3,6.0,1,59,Finished,1
2091,2007_9,kubica,bmw_sauber,10,4,5.0,5,59,Finished,5
2092,2007_9,massa,ferrari,5,5,4.0,4,59,Finished,4
2093,2007_9,heidfeld,bmw_sauber,9,6,3.0,9,59,Finished,9
2094,2007_9,kovalainen,renault,4,7,2.0,7,58,+1 Lap,7
2095,2007_9,fisichella,renault,3,8,1.0,8,58,+1 Lap,8
2096,2007_9,barrichello,honda,8,9,0.0,14,58,+1 Lap,14
2097,2007_9,button,honda,7,10,0.0,18,58,+1 Lap,18
2098,2007_9,coulthard,red_bull,14,11,0.0,12,58,+1 Lap,12
2099,2007_9,rosberg,williams,16,12,0.0,17,58,+1 Lap,17
2100,2007_9,wurz,williams,17,13,0.0,13,58,+1 Lap,13
2101,2007_9,sato,super_aguri,22,14,0.0,21,57,+2 Laps,21
2102,2007_9,albers,spyker,21,15,0.0,22,57,+2 Laps,22
2103,2007_9,liuzzi,toro_rosso,18,16,0.0,16,53,Gearbox,16
2104,2007_9,trulli,toyota,12,17,0.0,10,43,Retired,10
2105,2007_9,davidson,super_aguri,23,18,0.0,19,35,Mechanical,19
2106,2007_9,speed,toro_rosso,19,19,0.0,15,29,Accident,15
2107,2007_9,ralf_schumacher,toyota,11,20,0.0,6,22,Wheel,6
2108,2007_9,sutil,spyker,20,21,0.0,20,16,Engine,20
2109,2007_9,webber,red_bull,15,22,0.0,11,8,Hydraulics,11
2110,2007_10,alonso,mclaren,1,1,10.0,2,60,Finished,2
2111,2007_10,massa,ferrari,5,2,8.0,3,60,Finished,3
2112,2007_10,webber,red_bull,15,3,6.0,6,60,Finished,6
2113,2007_10,wurz,williams,17,4,5.0,12,60,Finished,12
2114,2007_10,coulthard,red_bull,14,5,4.0,20,60,Finished,20
2115,2007_10,heidfeld,bmw_sauber,9,6,3.0,4,60,Finished,4
2116,2007_10,kubica,bmw_sauber,10,7,2.0,5,60,Finished,5
2117,2007_10,kovalainen,renault,4,8,1.0,7,59,+1 Lap,7
2118,2007_10,hamilton,mclaren,2,9,0.0,10,59,+1 Lap,10
2119,2007_10,fisichella,renault,3,10,0.0,13,59,+1 Lap,13
2120,2007_10,barrichello,honda,8,11,0.0,14,59,+1 Lap,14
2121,2007_10,davidson,super_aguri,23,12,0.0,15,59,+1 Lap,15
2122,2007_10,trulli,toyota,12,13,0.0,8,59,+1 Lap,8
2123,2007_10,raikkonen,ferrari,6,14,0.0,1,34,Hydraulics,1
2124,2007_10,sato,super_aguri,22,15,0.0,16,19,Retired,16
2125,2007_10,ralf_schumacher,toyota,11,16,0.0,9,18,Collision,9
2126,2007_10,markus_winkelhock,spyker,21,17,0.0,22,13,Hydraulics,22
2127,2007_10,button,honda,7,18,0.0,17,2,Spun off,17
2128,2007_10,sutil,spyker,20,19,0.0,21,2,Spun off,21
2129,2007_10,rosberg,williams,16,20,0.0,11,2,Spun off,11
2130,2007_10,speed,toro_rosso,19,21,0.0,18,2,Spun off,18
2131,2007_10,liuzzi,toro_rosso,18,22,0.0,19,2,Spun off,19
2132,2007_11,hamilton,mclaren,2,1,10.0,1,70,Finished,2
2133,2007_11,raikkonen,ferrari,6,2,8.0,3,70,Finished,4
2134,2007_11,heidfeld,bmw_sauber,9,3,6.0,2,70,Finished,3
2135,2007_11,alonso,mclaren,1,4,5.0,6,70,Finished,1
2136,2007_11,kubica,bmw_sauber,10,5,4.0,7,70,Finished,7
2137,2007_11,ralf_schumacher,toyota,11,6,3.0,5,70,Finished,6
2138,2007_11,rosberg,williams,16,7,2.0,4,70,Finished,5
2139,2007_11,kovalainen,renault,4,8,1.0,11,70,Finished,12
2140,2007_11,webber,red_bull,15,9,0.0,9,70,Finished,10
2141,2007_11,trulli,toyota,12,10,0.0,8,69,+1 Lap,9
2142,2007_11,coulthard,red_bull,14,11,0.0,10,69,+1 Lap,11
2143,2007_11,fisichella,renault,3,12,0.0,13,69,+1 Lap,8
2144,2007_11,massa,ferrari,5,13,0.0,14,69,+1 Lap,14
2145,2007_11,wurz,williams,17,14,0.0,12,69,+1 Lap,13
2146,2007_11,sato,super_aguri,22,15,0.0,19,69,+1 Lap,19
2147,2007_11,vettel,toro_rosso,19,16,0.0,20,69,+1 Lap,20
2148,2007_11,sutil,spyker,20,17,0.0,21,68,+2 Laps,21
2149,2007_11,barrichello,honda,8,18,0.0,18,68,+2 Laps,18
2150,2007_11,liuzzi,toro_rosso,18,19,0.0,16,42,Electrical,16
2151,2007_11,davidson,super_aguri,23,20,0.0,15,41,Accident,15
2152,2007_11,button,honda,7,21,0.0,17,35,Throttle,17
2153,2007_11,yamamoto,spyker,21,22,0.0,22,4,Accident,22
2154,2007_12,massa,ferrari,5,1,10.0,1,58,Finished,1
2155,2007_12,raikkonen,ferrari,6,2,8.0,3,58,Finished,3
2156,2007_12,alonso,mclaren,1,3,6.0,4,58,Finished,4
2157,2007_12,heidfeld,bmw_sauber,9,4,5.0,6,58,Finished,6
2158,2007_12,hamilton,mclaren,2,5,4.0,2,58,Finished,2
2159,2007_12,kovalainen,renault,4,6,3.0,7,58,Finished,7
2160,2007_12,rosberg,williams,16,7,2.0,8,58,Finished,8
2161,2007_12,kubica,bmw_sauber,10,8,1.0,5,58,Finished,5
2162,2007_12,fisichella,renault,3,9,0.0,10,58,Finished,10
2163,2007_12,coulthard,red_bull,14,10,0.0,13,58,Finished,13
2164,2007_12,wurz,williams,17,11,0.0,14,58,Finished,14
2165,2007_12,ralf_schumacher,toyota,11,12,0.0,16,57,+1 Lap,16
2166,2007_12,button,honda,7,13,0.0,21,57,+1 Lap,21
2167,2007_12,davidson,super_aguri,23,14,0.0,11,57,+1 Lap,11
2168,2007_12,liuzzi,toro_rosso,18,15,0.0,15,57,+1 Lap,15
2169,2007_12,trulli,toyota,12,16,0.0,9,57,+1 Lap,9
2170,2007_12,barrichello,honda,8,17,0.0,22,57,+1 Lap,22
2171,2007_12,sato,super_aguri,22,18,0.0,17,57,+1 Lap,17
2172,2007_12,vettel,toro_rosso,19,19,0.0,18,57,+1 Lap,18
2173,2007_12,yamamoto,spyker,21,20,0.0,20,56,+2 Laps,20
2174,2007_12,sutil,spyker,20,21,0.0,19,53,Fuel pressure,19
2175,2007_12,webber,red_bull,15,22,0.0,12,9,Hydraulics,12
2176,2007_13,alonso,mclaren,1,1,10.0,1,53,Finished,1
2177,2007_13,hamilton,mclaren,2,2,8.0,2,53,Finished,2
2178,2007_13,raikkonen,ferrari,6,3,6.0,5,53,Finished,5
2179,2007_13,heidfeld,bmw_sauber,9,4,5.0,4,53,Finished,4
2180,2007_13,kubica,bmw_sauber,10,5,4.0,6,53,Finished,6
2181,2007_13,rosberg,williams,16,6,3.0,8,53,Finished,8
2182,2007_13,kovalainen,renault,4,7,2.0,7,53,Finished,7
2183,2007_13,button,honda,7,8,1.0,10,53,Finished,10
2184,2007_13,webber,red_bull,15,9,0.0,11,53,Finished,11
2185,2007_13,barrichello,honda,8,10,0.0,12,53,Finished,12
2186,2007_13,trulli,toyota,12,11,0.0,9,53,Finished,9
2187,2007_13,fisichella,renault,3,12,0.0,15,52,+1 Lap,15
2188,2007_13,wurz,williams,17,13,0.0,13,52,+1 Lap,13
2189,2007_13,davidson,super_aguri,23,14,0.0,14,52,+1 Lap,14
2190,2007_13,ralf_schumacher,toyota,11,15,0.0,18,52,+1 Lap,18
2191,2007_13,sato,super_aguri,22,16,0.0,17,52,+1 Lap,17
2192,2007_13,liuzzi,toro_rosso,18,17,0.0,19,52,+1 Lap,19
2193,2007_13,vettel,toro_rosso,19,18,0.0,16,52,+1 Lap,16
2194,2007_13,sutil,spyker,20,19,0.0,21,52,+1 Lap,21
2195,2007_13,yamamoto,spyker,21,20,0.0,22,52,+1 Lap,22
2196,2007_13,massa,ferrari,5,21,0.0,3,10,Suspension,3
2197,2007_13,coulthard,red_bull,14,22,0.0,20,1,Accident,20
2198,2007_14,raikkonen,ferrari,6,1,10.0,1,44,Finished,1
2199,2007_14,massa,ferrari,5,2,8.0,2,44,Finished,2
2200,2007_14,alonso,mclaren,1,3,6.0,3,44,Finished,3
2201,2007_14,hamilton,mclaren,2,4,5.0,4,44,Finished,4
2202,2007_14,heidfeld,bmw_sauber,9,5,4.0,6,44,Finished,6
2203,2007_14,rosberg,williams,16,6,3.0,5,44,Finished,5
2204,2007_14,webber,red_bull,15,7,2.0,7,44,Finished,7
2205,2007_14,kovalainen,renault,4,8,1.0,9,44,Finished,9
2206,2007_14,kubica,bmw_sauber,10,9,0.0,14,44,Finished,14
2207,2007_14,ralf_schumacher,toyota,11,10,0.0,10,44,Finished,10
2208,2007_14,trulli,toyota,12,11,0.0,8,44,Finished,8
2209,2007_14,liuzzi,toro_rosso,18,12,0.0,13,43,+1 Lap,13
2210,2007_14,barrichello,honda,8,13,0.0,17,43,+1 Lap,17
2211,2007_14,sutil,spyker,20,14,0.0,19,43,+1 Lap,19
2212,2007_14,sato,super_aguri,22,15,0.0,18,43,+1 Lap,18
2213,2007_14,davidson,super_aguri,23,16,0.0,20,43,+1 Lap,20
2214,2007_14,yamamoto,spyker,21,17,0.0,21,43,+1 Lap,21
2215,2007_14,button,honda,7,18,0.0,12,36,Hydraulics,12
2216,2007_14,wurz,williams,17,19,0.0,15,34,Fuel pressure,15
2217,2007_14,coulthard,red_bull,14,20,0.0,11,29,Hydraulics,11
2218,2007_14,vettel,toro_rosso,19,21,0.0,16,8,Steering,16
2219,2007_14,fisichella,renault,3,22,0.0,22,1,Suspension,22
2220,2007_15,hamilton,mclaren,2,1,10.0,1,67,Finished,1
2221,2007_15,kovalainen,renault,4,2,8.0,11,67,Finished,11
2222,2007_15,raikkonen,ferrari,6,3,6.0,3,67,Finished,3
2223,2007_15,coulthard,red_bull,14,4,5.0,12,67,Finished,12
2224,2007_15,fisichella,renault,3,5,4.0,10,67,Finished,10
2225,2007_15,massa,ferrari,5,6,3.0,4,67,Finished,4
2226,2007_15,kubica,bmw_sauber,10,7,2.0,9,67,Finished,9
2227,2007_15,sutil,spyker,20,8,1.0,20,67,Finished,20
2228,2007_15,liuzzi,toro_rosso,18,9,0.0,14,67,Finished,14
2229,2007_15,barrichello,honda,8,10,0.0,17,67,Finished,17
2230,2007_15,button,honda,7,11,0.0,6,66,Suspension,6
2231,2007_15,yamamoto,spyker,21,12,0.0,22,66,+1 Lap,22
2232,2007_15,trulli,toyota,12,13,0.0,13,66,+1 Lap,13
2233,2007_15,heidfeld,bmw_sauber,9,14,0.0,5,65,Technical,5
2234,2007_15,sato,super_aguri,22,15,0.0,21,65,Collision,21
2235,2007_15,ralf_schumacher,toyota,11,16,0.0,15,55,Puncture,15
2236,2007_15,davidson,super_aguri,23,17,0.0,19,54,Throttle,19
2237,2007_15,rosberg,williams,16,18,0.0,16,49,Electronics,16
2238,2007_15,vettel,toro_rosso,19,19,0.0,8,46,Collision,8
2239,2007_15,webber,red_bull,15,20,0.0,7,45,Collision,7
2240,2007_15,alonso,mclaren,1,21,0.0,2,41,Accident,2
2241,2007_15,wurz,williams,17,22,0.0,18,19,Collision,18
2242,2007_16,raikkonen,ferrari,6,1,10.0,2,56,Finished,2
2243,2007_16,alonso,mclaren,1,2,8.0,4,56,Finished,4
2244,2007_16,massa,ferrari,5,3,6.0,3,56,Finished,3
2245,2007_16,vettel,toro_rosso,19,4,5.0,17,56,Finished,17
2246,2007_16,button,honda,7,5,4.0,10,56,Finished,10
2247,2007_16,liuzzi,toro_rosso,18,6,3.0,11,56,Finished,11
2248,2007_16,heidfeld,bmw_sauber,9,7,2.0,8,56,Finished,8
2249,2007_16,coulthard,red_bull,14,8,1.0,5,56,Finished,5
2250,2007_16,kovalainen,renault,4,9,0.0,13,56,Finished,13
2251,2007_16,webber,red_bull,15,10,0.0,7,56,Finished,7
2252,2007_16,fisichella,renault,3,11,0.0,18,56,Finished,18
2253,2007_16,wurz,williams,17,12,0.0,19,55,+1 Lap,19
2254,2007_16,trulli,toyota,12,13,0.0,12,55,+1 Lap,12
2255,2007_16,sato,super_aguri,22,14,0.0,20,55,+1 Lap,20
2256,2007_16,barrichello,honda,8,15,0.0,16,55,+1 Lap,16
2257,2007_16,rosberg,williams,16,16,0.0,15,54,+2 Laps,15
2258,2007_16,yamamoto,spyker,21,17,0.0,22,53,+3 Laps,22
2259,2007_16,kubica,bmw_sauber,10,18,0.0,9,33,Hydraulics,9
2260,2007_16,hamilton,mclaren,2,19,0.0,1,30,Spun off,1
2261,2007_16,ralf_schumacher,toyota,11,20,0.0,6,25,Spun off,6
2262,2007_16,sutil,spyker,20,21,0.0,21,24,Accident,21
2263,2007_16,davidson,super_aguri,23,22,0.0,14,11,Brakes,14
2264,2007_17,raikkonen,ferrari,6,1,10.0,3,71,Finished,3
2265,2007_17,massa,ferrari,5,2,8.0,1,71,Finished,1
2266,2007_17,alonso,mclaren,1,3,6.0,4,71,Finished,4
2267,2007_17,rosberg,williams,16,4,5.0,10,71,Finished,10
2268,2007_17,kubica,bmw_sauber,10,5,4.0,7,71,Finished,7
2269,2007_17,heidfeld,bmw_sauber,9,6,3.0,6,71,Finished,6
2270,2007_17,hamilton,mclaren,2,7,2.0,2,70,+1 Lap,2
2271,2007_17,trulli,toyota,12,8,1.0,8,70,+1 Lap,8
2272,2007_17,coulthard,red_bull,14,9,0.0,9,70,+1 Lap,9
2273,2007_17,nakajima,williams,17,10,0.0,19,70,+1 Lap,19
2274,2007_17,ralf_schumacher,toyota,11,11,0.0,15,70,+1 Lap,15
2275,2007_17,sato,super_aguri,22,12,0.0,18,69,+2 Laps,18
2276,2007_17,liuzzi,toro_rosso,18,13,0.0,14,69,+2 Laps,14
2277,2007_17,davidson,super_aguri,23,14,0.0,20,68,+3 Laps,20
2278,2007_17,sutil,spyker,20,15,0.0,21,43,Brakes,21
2279,2007_17,barrichello,honda,8,16,0.0,11,40,Engine,11
2280,2007_17,kovalainen,renault,4,17,0.0,17,35,Accident,17
2281,2007_17,vettel,toro_rosso,19,18,0.0,13,34,Hydraulics,13
2282,2007_17,button,honda,7,19,0.0,16,20,Engine,16
2283,2007_17,webber,red_bull,15,20,0.0,5,14,Gearbox,5
2284,2007_17,yamamoto,spyker,21,21,0.0,22,2,Collision,22
2285,2007_17,fisichella,renault,3,22,0.0,12,2,Collision,12
2286,2008_1,hamilton,mclaren,22,1,10.0,1,58,Finished,1
2287,2008_1,heidfeld,bmw_sauber,3,2,8.0,5,58,Finished,5
2288,2008_1,rosberg,williams,7,3,6.0,7,58,Finished,7
2289,2008_1,alonso,renault,5,4,5.0,11,58,Finished,12
2290,2008_1,kovalainen,mclaren,23,5,4.0,3,58,Finished,3
2291,2008_1,nakajima,williams,8,6,3.0,13,57,+1 Lap,14
2292,2008_1,bourdais,toro_rosso,14,7,2.0,17,55,Engine,18
2293,2008_1,raikkonen,ferrari,1,8,1.0,15,53,Engine,16
2294,2008_1,kubica,bmw_sauber,4,9,0.0,2,47,Collision,2
2295,2008_1,glock,toyota,12,10,0.0,18,43,Accident,9
2296,2008_1,sato,super_aguri,18,11,0.0,19,32,Transmission,20
2297,2008_1,piquet_jr,renault,6,12,0.0,20,30,Clutch,21
2298,2008_1,massa,ferrari,2,13,0.0,4,29,Engine,4
2299,2008_1,coulthard,red_bull,9,14,0.0,8,25,Collision,8
2300,2008_1,trulli,toyota,11,15,0.0,6,19,Electrical,6
2301,2008_1,sutil,force_india,20,16,0.0,22,8,Hydraulics,19
2302,2008_1,webber,red_bull,10,17,0.0,14,0,Collision,15
2303,2008_1,button,honda,16,18,0.0,12,0,Collision,13
2304,2008_1,davidson,super_aguri,19,19,0.0,21,0,Collision,22
2305,2008_1,vettel,toro_rosso,15,20,0.0,9,0,Collision,10
2306,2008_1,fisichella,force_india,21,21,0.0,16,0,Collision,17
2307,2008_1,barrichello,honda,17,22,0.0,10,58,Disqualified,11
2308,2008_2,raikkonen,ferrari,1,1,10.0,2,56,Finished,2
2309,2008_2,kubica,bmw_sauber,4,2,8.0,4,56,Finished,6
2310,2008_2,kovalainen,mclaren,23,3,6.0,8,56,Finished,3
2311,2008_2,trulli,toyota,11,4,5.0,3,56,Finished,5
2312,2008_2,hamilton,mclaren,22,5,4.0,9,56,Finished,4
2313,2008_2,heidfeld,bmw_sauber,3,6,3.0,5,56,Finished,7
2314,2008_2,webber,red_bull,10,7,2.0,6,56,Finished,8
2315,2008_2,alonso,renault,5,8,1.0,7,56,Finished,9
2316,2008_2,coulthard,red_bull,9,9,0.0,12,56,Finished,12
2317,2008_2,button,honda,16,10,0.0,11,56,Finished,11
2318,2008_2,piquet_jr,renault,6,11,0.0,13,56,Finished,13
2319,2008_2,fisichella,force_india,21,12,0.0,17,55,+1 Lap,17
2320,2008_2,barrichello,honda,17,13,0.0,14,55,+1 Lap,14
2321,2008_2,rosberg,williams,7,14,0.0,16,55,+1 Lap,16
2322,2008_2,davidson,super_aguri,19,15,0.0,21,55,+1 Lap,22
2323,2008_2,sato,super_aguri,18,16,0.0,19,54,+2 Laps,20
2324,2008_2,nakajima,williams,8,17,0.0,22,54,+2 Laps,18
2325,2008_2,vettel,toro_rosso,15,18,0.0,15,39,Engine,15
2326,2008_2,massa,ferrari,2,19,0.0,1,30,Spun off,1
2327,2008_2,sutil,force_india,20,20,0.0,20,5,Hydraulics,21
2328,2008_2,glock,toyota,12,21,0.0,10,1,Collision,10
2329,2008_2,bourdais,toro_rosso,14,22,0.0,18,0,Spun off,19
