id,session_key,driver_id,driver_number,position,number_of_laps,points,gap_to_leader,duration_seconds,dnf,dns,dsq
2082,11348,albon,23,16,24,0.0,74.632,1899.95,0,0,0
2083,11348,stroll,18,17,24,0.0,74.65,1899.968,0,0,0
2084,11348,alonso,14,18,24,0.0,75.284,1900.602,0,0,0
2085,11348,bottas,77,19,23,0.0,+1 LAP,,0,0,0
2086,11348,sainz,55,20,23,0.0,+1 LAP,,0,0,0
2087,11348,perez,11,21,21,0.0,+3 LAPS,,0,0,0
2088,11348,hulkenberg,27,,7,0.0,+17 LAPS,,0,0,0
2089,11353,norris,1,1,72,25.0,0,7484.859,0,0,0
2090,11353,antonelli,12,2,72,18.0,11.536,7496.395,0,0,0
2091,11353,russell,63,3,72,15.0,15.906,7500.765,0,0,0
2092,11353,hamilton,44,4,72,12.0,16.755,7501.614,0,0,0
2093,11353,leclerc,16,5,72,10.0,17.258,7502.117,0,0,0
2094,11353,piastri,81,6,72,8.0,32.332,7517.191,0,0,0
2095,11353,lawson,30,7,72,6.0,79.915,7564.774,0,0,0
2096,11353,hulkenberg,27,8,71,4.0,+1 LAP,,0,0,0
2097,11353,alonso,14,9,71,2.0,+1 LAP,,0,0,0
2098,11353,gasly,10,10,71,1.0,+1 LAP,,0,0,0
2099,11353,tsunoda,22,11,71,0.0,+1 LAP,,0,0,0
2100,11353,arvid_lindblad,41,12,71,0.0,+1 LAP,,0,0,0
2101,11353,bortoleto,5,13,71,0.0,+1 LAP,,0,0,0
2102,11353,colapinto,43,14,70,0.0,+2 LAPS,,0,0,0
2103,11353,perez,11,15,70,0.0,+2 LAPS,,0,0,0
2104,11353,sainz,55,16,70,0.0,+2 LAPS,,0,0,0
2105,11353,albon,23,17,66,0.0,,,1,0,0
2106,11353,bottas,77,,61,0.0,,,1,0,0
2107,11353,ocon,31,,52,0.0,,,1,0,0
2108,11353,stroll,18,,45,0.0,,,1,0,0
2109,11353,bearman,87,,2,0.0,,,1,0,0
2110,11353,max_verstappen,3,,0,0.0,,,1,0,0
